timestamp,DM1_VIB,SH2_VIB,OV5_VIB,CT2_VIB,PK3_VIB
2026-07-05 22:00,0.81,1.09,0.94,1.0,1.24
2026-07-05 23:00,0.96,1.08,0.97,0.99,1.27
2026-07-06 00:00,0.97,1.05,1.06,0.92,1.15
2026-07-06 01:00,0.92,1.12,0.93,0.89,1.13
2026-07-06 02:00,1.05,1.16,0.95,0.93,1.11
2026-07-06 03:00,1.14,1.12,1.05,0.91,1.16
2026-07-06 04:00,1.08,1.07,1.1,0.82,1.12
2026-07-06 05:00,1.02,1.16,1.07,0.84,1.07
2026-07-06 06:00,1.0,1.25,1.02,0.88,1.0
2026-07-06 07:00,0.98,1.19,1.1,0.92,1.08
2026-07-06 08:00,0.87,1.27,0.99,0.95,1.07
2026-07-06 09:00,0.9,1.11,1.01,1.01,1.11
2026-07-06 10:00,0.88,1.09,0.97,0.99,1.13
2026-07-06 11:00,0.91,1.19,1.03,0.78,1.15
2026-07-06 12:00,0.82,1.35,1.03,0.83,1.14
2026-07-06 13:00,0.88,1.37,0.98,0.91,1.08
2026-07-06 14:00,0.95,1.42,1.01,0.88,1.08
2026-07-06 15:00,1.0,1.37,1.03,0.9,1.21
2026-07-06 16:00,0.96,1.12,0.99,1.08,1.18
2026-07-06 17:00,1.05,1.14,0.94,1.09,1.16
2026-07-06 18:00,1.08,1.08,0.96,1.08,1.22
2026-07-06 19:00,1.02,1.32,0.99,0.97,1.18
2026-07-06 20:00,0.97,1.25,1.03,1.03,1.18
2026-07-06 21:00,0.91,1.26,1.14,1.0,1.27
2026-07-06 22:00,0.93,1.26,1.07,0.97,1.15
2026-07-06 23:00,0.94,1.18,1.1,0.95,1.08
2026-07-07 00:00,0.85,1.12,1.13,0.8,1.12
2026-07-07 01:00,0.93,1.13,1.05,0.83,1.06
2026-07-07 02:00,1.08,1.12,0.99,0.86,1.06
2026-07-07 03:00,1.11,1.19,1.01,0.89,1.08
2026-07-07 04:00,1.01,1.08,1.04,0.93,1.21
2026-07-07 05:00,0.91,1.12,1.0,0.87,1.18
2026-07-07 06:00,0.9,1.21,1.02,0.88,1.16
2026-07-07 07:00,0.89,1.26,1.0,0.88,1.23
2026-07-07 08:00,0.94,1.29,1.02,0.87,1.1
2026-07-07 09:00,0.96,1.21,1.03,0.8,1.11
2026-07-07 10:00,1.05,1.16,0.98,0.84,1.08
2026-07-07 11:00,1.05,1.2,1.01,0.82,1.16
2026-07-07 12:00,1.16,1.08,0.99,0.82,1.17
2026-07-07 13:00,1.2,1.13,1.07,0.89,1.05
2026-07-07 14:00,1.21,1.17,1.06,0.85,1.05
2026-07-07 15:00,1.19,1.28,0.99,0.85,0.92
2026-07-07 16:00,1.22,1.12,1.05,0.86,0.92
2026-07-07 17:00,1.14,1.12,1.11,0.8,0.92
2026-07-07 18:00,1.13,1.13,1.09,0.84,1.09
2026-07-07 19:00,1.12,1.1,1.12,0.83,1.01
2026-07-07 20:00,1.05,1.13,1.1,0.9,1.16
2026-07-07 21:00,0.99,1.1,1.06,0.83,1.22
2026-07-07 22:00,0.97,1.05,1.11,0.87,1.18
2026-07-07 23:00,0.99,1.1,1.01,0.91,1.15
2026-07-08 00:00,1.06,1.16,1.1,1.0,1.13
2026-07-08 01:00,1.07,1.15,1.07,0.99,1.13
2026-07-08 02:00,1.08,1.14,1.01,1.0,1.12
2026-07-08 03:00,0.92,1.05,0.96,1.04,1.16
2026-07-08 04:00,1.02,1.17,0.93,0.89,1.31
2026-07-08 05:00,1.12,1.26,0.93,0.85,1.26
2026-07-08 06:00,1.15,1.24,0.91,0.94,1.17
2026-07-08 07:00,1.15,1.11,0.99,0.83,1.2
2026-07-08 08:00,1.07,1.1,0.92,0.75,1.18
2026-07-08 09:00,1.01,1.19,1.05,0.75,1.2
2026-07-08 10:00,0.95,1.15,1.02,0.86,1.14
2026-07-08 11:00,1.1,1.24,0.94,0.75,1.2
2026-07-08 12:00,0.96,1.19,1.02,0.8,1.08
2026-07-08 13:00,1.06,1.14,1.04,0.95,1.12
2026-07-08 14:00,1.05,1.13,0.91,0.9,1.13
2026-07-08 15:00,0.93,1.04,1.0,0.8,1.18
2026-07-08 16:00,0.97,1.09,1.01,0.84,1.14
2026-07-08 17:00,1.04,1.14,1.03,0.9,1.08
2026-07-08 18:00,0.99,1.12,1.07,0.89,1.13
2026-07-08 19:00,1.0,1.19,1.03,0.9,1.01
2026-07-08 20:00,1.03,1.12,1.06,0.92,1.01
2026-07-08 21:00,1.06,1.25,1.14,0.96,1.1
2026-07-08 22:00,1.07,1.27,1.12,0.95,1.12
2026-07-08 23:00,1.06,1.23,1.11,0.94,1.07
2026-07-09 00:00,0.92,1.24,1.06,0.89,1.1
2026-07-09 01:00,1.02,1.19,1.08,0.84,1.15
2026-07-09 02:00,0.96,1.22,1.02,0.9,1.14
2026-07-09 03:00,1.02,1.2,1.1,0.92,1.03
2026-07-09 04:00,0.99,1.22,1.05,0.92,1.1
2026-07-09 05:00,1.02,1.2,0.92,0.89,1.08
2026-07-09 06:00,1.13,1.19,0.85,0.94,1.14
2026-07-09 07:00,1.14,1.29,0.83,0.97,1.14
2026-07-09 08:00,1.06,1.23,0.79,1.02,1.18
2026-07-09 09:00,0.95,1.25,0.81,0.94,1.15
2026-07-09 10:00,0.9,1.18,0.81,0.97,1.0
2026-07-09 11:00,0.93,1.23,0.83,1.0,1.05
2026-07-09 12:00,0.91,1.28,0.95,0.84,1.12
2026-07-09 13:00,0.89,1.06,0.95,0.85,1.11
2026-07-09 14:00,0.93,1.1,0.74,0.79,1.2
2026-07-09 15:00,1.0,1.04,0.75,0.79,1.21
2026-07-09 16:00,1.08,1.18,0.83,0.85,1.16
2026-07-09 17:00,1.08,1.15,0.92,0.83,1.2
2026-07-09 18:00,1.24,1.2,0.91,0.82,1.24
2026-07-09 19:00,1.16,1.08,0.87,0.77,1.16
2026-07-09 20:00,1.11,1.08,0.97,0.86,1.14
2026-07-09 21:00,1.02,1.05,0.97,0.92,1.12
2026-07-09 22:00,0.98,1.11,1.05,0.92,1.09
2026-07-09 23:00,0.8,1.11,1.03,0.88,1.09
2026-07-10 00:00,0.88,1.24,1.06,0.94,1.24
2026-07-10 01:00,0.96,1.22,1.06,0.88,1.24
2026-07-10 02:00,0.97,1.22,1.0,0.87,1.2
2026-07-10 03:00,0.99,1.3,0.89,0.9,1.17
2026-07-10 04:00,0.99,1.22,0.89,0.99,1.16
2026-07-10 05:00,0.98,1.19,0.88,0.94,1.1
2026-07-10 06:00,1.04,1.19,0.97,0.9,1.22
2026-07-10 07:00,0.99,1.27,0.99,0.74,1.22
2026-07-10 08:00,0.93,1.22,1.07,0.78,1.17
2026-07-10 09:00,0.89,1.18,1.04,0.87,1.15
2026-07-10 10:00,0.93,1.07,1.18,0.97,1.02
2026-07-10 11:00,0.9,1.01,1.14,1.02,0.99
2026-07-10 12:00,0.88,1.02,1.1,1.15,1.03
2026-07-10 13:00,0.91,0.99,1.06,1.21,1.11
2026-07-10 14:00,0.93,1.19,1.01,1.16,1.05
2026-07-10 15:00,0.92,1.18,1.03,1.05,0.97
2026-07-10 16:00,0.88,1.2,0.91,0.97,1.01
2026-07-10 17:00,0.97,1.16,0.81,1.09,1.02
2026-07-10 18:00,0.98,1.26,0.82,1.03,0.98
2026-07-10 19:00,1.02,1.28,0.8,0.95,1.01
2026-07-10 20:00,1.01,1.15,0.86,0.98,1.12
2026-07-10 21:00,0.9,1.14,1.03,1.0,1.1
2026-07-10 22:00,0.96,1.17,1.01,0.93,1.08
2026-07-10 23:00,0.88,1.12,0.97,0.84,1.04
2026-07-11 00:00,1.0,1.08,1.07,0.89,1.02
2026-07-11 01:00,1.02,1.17,1.02,0.9,1.14
2026-07-11 02:00,0.91,1.18,1.06,0.87,1.17
2026-07-11 03:00,0.95,1.2,1.18,0.96,1.21
2026-07-11 04:00,0.92,1.14,1.16,0.87,1.22
2026-07-11 05:00,1.1,1.2,1.1,0.88,1.14
2026-07-11 06:00,1.03,1.18,1.16,0.92,1.06
2026-07-11 07:00,1.05,1.1,1.07,1.02,1.07
2026-07-11 08:00,1.09,1.23,1.1,0.93,1.04
2026-07-11 09:00,1.18,1.23,1.19,0.74,1.12
2026-07-11 10:00,1.25,1.11,1.18,0.88,1.13
2026-07-11 11:00,1.3,1.22,1.11,0.85,1.08
2026-07-11 12:00,1.18,1.12,1.05,0.78,1.18
2026-07-11 13:00,1.14,1.16,1.09,0.79,1.14
2026-07-11 14:00,1.04,1.29,1.01,0.81,1.08
2026-07-11 15:00,1.09,1.27,1.05,0.82,1.1
2026-07-11 16:00,1.11,1.27,0.97,0.79,1.14
2026-07-11 17:00,1.15,1.16,0.89,0.97,1.16
2026-07-11 18:00,1.19,1.17,0.87,0.93,1.16
2026-07-11 19:00,1.15,1.13,0.86,0.89,1.12
2026-07-11 20:00,1.09,1.18,0.87,0.95,1.06
2026-07-11 21:00,1.09,1.13,0.85,0.83,1.12
2026-07-11 22:00,1.05,1.29,0.79,0.8,1.1
2026-07-11 23:00,1.16,1.28,0.75,0.71,1.08
2026-07-12 00:00,1.11,1.22,0.76,0.7,1.15
2026-07-12 01:00,1.12,1.19,0.88,0.63,1.26
2026-07-12 02:00,1.21,1.26,0.92,0.6,1.27
2026-07-12 03:00,1.17,1.25,0.93,0.62,1.26
2026-07-12 04:00,1.16,1.22,0.98,0.71,1.12
2026-07-12 05:00,1.09,1.24,0.89,0.75,1.03
2026-07-12 06:00,1.07,1.29,0.93,0.74,1.1
2026-07-12 07:00,1.04,1.26,0.98,0.75,1.18
2026-07-12 08:00,0.99,1.25,0.92,0.85,1.2
2026-07-12 09:00,1.01,1.33,0.89,0.82,1.21
2026-07-12 10:00,1.06,1.25,0.96,1.02,1.16
2026-07-12 11:00,1.1,1.17,0.87,1.04,1.14
2026-07-12 12:00,0.96,1.13,1.02,0.98,1.11
2026-07-12 13:00,0.87,1.12,0.98,0.94,1.22
2026-07-12 14:00,1.01,1.08,0.98,0.87,1.18
2026-07-12 15:00,0.91,1.03,0.99,0.8,1.07
2026-07-12 16:00,0.84,0.95,0.95,0.89,1.05
2026-07-12 17:00,0.85,0.97,0.91,0.91,1.01
2026-07-12 18:00,0.85,0.96,0.96,0.94,0.96
2026-07-12 19:00,0.9,1.01,0.94,1.05,1.01
2026-07-12 20:00,0.87,1.07,0.94,1.08,1.08
2026-07-12 21:00,0.9,1.13,0.94,0.98,1.13
2026-07-12 22:00,1.03,1.08,0.99,1.07,1.12
2026-07-12 23:00,1.08,1.15,0.95,1.12,1.17
2026-07-13 00:00,1.16,1.14,1.03,1.08,1.03
2026-07-13 01:00,1.11,1.05,1.07,1.08,1.17
2026-07-13 02:00,0.95,1.13,1.12,1.13,1.08
2026-07-13 03:00,0.99,1.17,1.16,1.04,1.17
2026-07-13 04:00,0.96,1.18,1.01,1.05,1.31
2026-07-13 05:00,0.99,1.19,1.13,1.04,1.25
2026-07-13 06:00,0.86,1.11,1.2,1.15,1.18
2026-07-13 07:00,0.91,1.23,1.12,1.04,1.22
2026-07-13 08:00,0.97,1.08,1.11,0.96,1.2
2026-07-13 09:00,0.99,1.1,1.0,0.89,1.25
2026-07-13 10:00,1.0,1.25,0.95,0.9,1.12
2026-07-13 11:00,0.99,1.07,0.93,1.05,1.02
2026-07-13 12:00,0.94,1.08,0.93,1.1,1.14
2026-07-13 13:00,1.04,1.16,0.89,1.04,1.13
2026-07-13 14:00,0.9,1.2,0.95,0.96,1.16
2026-07-13 15:00,0.86,1.18,0.9,0.87,1.28
2026-07-13 16:00,0.84,1.16,0.94,0.91,1.22
2026-07-13 17:00,0.88,1.11,0.99,0.92,1.12
2026-07-13 18:00,0.96,1.11,0.91,0.9,1.19
2026-07-13 19:00,0.97,1.11,0.94,0.93,1.16
2026-07-13 20:00,0.92,0.98,0.95,0.95,1.23
2026-07-13 21:00,0.96,1.18,0.94,0.92,1.31
2026-07-13 22:00,0.96,1.17,0.98,0.97,1.2
2026-07-13 23:00,1.09,1.23,0.87,0.87,1.2
2026-07-14 00:00,1.09,1.32,0.85,0.89,1.26
2026-07-14 01:00,1.01,1.37,0.87,0.81,1.18
2026-07-14 02:00,1.01,1.27,1.05,0.81,1.03
2026-07-14 03:00,1.05,1.23,1.1,0.88,1.17
2026-07-14 04:00,1.02,1.27,1.0,0.88,1.02
2026-07-14 05:00,1.12,1.19,0.94,0.86,0.92
2026-07-14 06:00,1.05,1.18,0.99,0.94,0.93
2026-07-14 07:00,1.07,1.11,1.09,1.01,1.07
2026-07-14 08:00,1.17,1.09,1.13,0.94,1.01
2026-07-14 09:00,1.15,1.21,1.07,1.01,1.02
2026-07-14 10:00,1.2,1.15,0.93,1.01,0.99
2026-07-14 11:00,1.1,1.06,0.87,1.01,0.96
2026-07-14 12:00,1.02,1.16,0.79,0.93,0.99
2026-07-14 13:00,1.05,1.03,0.85,0.96,0.92
2026-07-14 14:00,1.04,1.11,0.98,0.94,1.21
2026-07-14 15:00,0.97,1.08,1.0,0.96,1.08
2026-07-14 16:00,0.96,1.09,1.05,0.95,1.22
2026-07-14 17:00,1.04,1.18,1.14,0.99,1.13
2026-07-14 18:00,1.04,1.18,1.13,0.92,1.08
2026-07-14 19:00,1.12,1.29,1.06,0.93,1.01
2026-07-14 20:00,1.07,1.21,1.03,1.03,1.09
2026-07-14 21:00,1.04,1.32,0.86,0.99,1.06
2026-07-14 22:00,1.13,1.33,0.89,0.94,1.18
2026-07-14 23:00,1.19,1.33,0.8,0.85,1.05
2026-07-15 00:00,1.13,1.18,0.96,0.9,0.97
2026-07-15 01:00,1.07,1.11,0.95,0.91,1.0
2026-07-15 02:00,0.96,1.15,0.98,1.02,0.98
2026-07-15 03:00,1.06,1.2,1.0,1.08,1.06
2026-07-15 04:00,1.05,1.22,0.98,1.03,1.09
2026-07-15 05:00,0.98,1.13,0.99,1.03,1.11
2026-07-15 06:00,0.98,1.0,1.01,0.99,1.1
2026-07-15 07:00,0.97,0.98,0.98,1.02,1.16
2026-07-15 08:00,1.03,1.0,0.99,1.02,1.28
2026-07-15 09:00,1.1,1.03,1.07,1.04,1.31
2026-07-15 10:00,0.98,1.09,1.07,0.98,1.19
2026-07-15 11:00,1.04,1.05,0.99,1.11,1.26
2026-07-15 12:00,0.99,1.08,0.94,1.07,1.2
2026-07-15 13:00,0.95,1.09,0.93,0.97,1.2
2026-07-15 14:00,0.95,1.08,0.97,0.91,1.13
2026-07-15 15:00,1.05,1.06,0.96,0.83,1.13
2026-07-15 16:00,1.15,1.09,0.94,0.84,1.06
2026-07-15 17:00,1.14,1.12,0.87,0.83,1.04
2026-07-15 18:00,1.13,1.1,1.0,0.79,1.0
2026-07-15 19:00,1.16,1.2,1.13,0.79,1.02
2026-07-15 20:00,1.21,1.16,1.06,0.76,1.05
2026-07-15 21:00,1.17,1.18,1.05,0.69,0.94
2026-07-15 22:00,0.99,1.21,1.07,0.83,1.02
2026-07-15 23:00,1.08,1.13,1.06,0.88,1.03
2026-07-16 00:00,1.07,1.02,0.99,0.93,0.98
2026-07-16 01:00,1.05,1.04,1.05,0.96,0.99
2026-07-16 02:00,0.99,1.02,1.05,0.95,1.06
2026-07-16 03:00,1.1,1.12,1.12,1.02,1.09
2026-07-16 04:00,1.1,1.14,1.04,1.01,0.98
2026-07-16 05:00,1.03,1.13,0.98,0.97,1.02
2026-07-16 06:00,0.99,1.08,1.01,0.92,0.94
2026-07-16 07:00,1.01,1.19,1.03,0.88,0.92
2026-07-16 08:00,1.01,1.12,1.03,0.82,1.03
2026-07-16 09:00,0.95,1.11,1.13,0.93,0.96
2026-07-16 10:00,0.96,1.2,1.03,0.84,1.07
2026-07-16 11:00,1.03,1.26,0.97,0.84,1.04
2026-07-16 12:00,1.09,1.13,0.97,1.07,1.03
2026-07-16 13:00,1.07,1.06,0.83,1.06,1.01
2026-07-16 14:00,1.02,1.11,0.89,1.0,0.97
2026-07-16 15:00,1.12,1.21,1.04,0.96,1.07
2026-07-16 16:00,1.19,1.24,0.99,1.07,1.08
2026-07-16 17:00,1.06,1.07,1.0,1.06,1.12
2026-07-16 18:00,1.12,1.1,0.93,1.02,1.21
2026-07-16 19:00,1.13,1.11,0.93,0.99,1.21
2026-07-16 20:00,1.14,1.12,1.1,0.91,1.3
2026-07-16 21:00,1.08,1.04,1.05,0.88,1.23
2026-07-16 22:00,1.02,1.12,1.06,0.8,1.11
2026-07-16 23:00,1.05,1.17,0.99,0.81,1.18
2026-07-17 00:00,1.1,1.14,1.08,0.83,1.08
2026-07-17 01:00,1.0,1.18,1.06,0.81,1.1
2026-07-17 02:00,0.98,1.12,1.03,0.98,1.08
2026-07-17 03:00,0.99,1.22,1.05,0.93,1.14
2026-07-17 04:00,1.09,1.24,1.05,0.99,1.15
2026-07-17 05:00,1.15,1.17,0.92,1.0,1.01
2026-07-17 06:00,1.07,1.14,0.95,1.01,1.13
2026-07-17 07:00,1.05,1.08,0.84,0.97,1.05
2026-07-17 08:00,0.98,1.14,0.86,0.97,1.06
2026-07-17 09:00,1.08,1.06,0.95,0.9,0.97
2026-07-17 10:00,1.04,1.1,0.92,0.91,0.91
2026-07-17 11:00,1.0,1.15,0.84,0.79,0.89
2026-07-17 12:00,1.03,1.12,0.83,0.83,0.96
2026-07-17 13:00,1.02,1.17,0.93,0.87,0.98
2026-07-17 14:00,0.89,1.05,1.0,0.85,1.02
2026-07-17 15:00,0.84,1.06,1.13,0.92,0.95
2026-07-17 16:00,0.89,1.1,1.1,0.95,0.98
2026-07-17 17:00,0.9,1.08,1.08,0.86,0.99
2026-07-17 18:00,0.95,1.21,1.0,0.84,1.03
2026-07-17 19:00,0.94,1.2,0.99,0.8,1.04
2026-07-17 20:00,0.92,1.24,0.94,0.87,1.1
2026-07-17 21:00,1.01,1.26,0.84,0.88,1.04
2026-07-17 22:00,1.08,1.26,0.81,0.87,1.07
2026-07-17 23:00,1.09,1.26,0.78,0.9,1.15
2026-07-18 00:00,1.08,1.25,0.82,0.84,1.05
2026-07-18 01:00,0.99,1.31,0.85,0.83,1.1
2026-07-18 02:00,1.02,1.14,0.82,0.84,1.21
2026-07-18 03:00,1.01,1.22,0.87,0.88,1.3
2026-07-18 04:00,0.93,1.25,1.03,0.96,1.25
2026-07-18 05:00,1.01,1.14,1.06,0.75,1.23
2026-07-18 06:00,1.06,1.16,1.02,0.7,1.33
2026-07-18 07:00,1.13,1.18,1.01,0.69,1.25
2026-07-18 08:00,1.19,1.12,1.01,0.82,1.13
2026-07-18 09:00,1.03,1.16,1.01,0.86,1.13
2026-07-18 10:00,1.1,1.17,0.98,0.89,1.14
2026-07-18 11:00,0.96,1.24,1.13,0.97,1.11
2026-07-18 12:00,0.84,1.19,1.1,0.9,1.08
2026-07-18 13:00,0.88,1.17,1.1,0.87,1.12
2026-07-18 14:00,0.93,1.21,1.06,0.84,1.19
2026-07-18 15:00,1.02,1.18,1.07,0.92,0.97
2026-07-18 16:00,0.94,1.3,1.04,0.9,1.07
2026-07-18 17:00,0.96,1.22,1.0,0.88,1.04
2026-07-18 18:00,0.99,1.23,1.1,0.81,1.07
2026-07-18 19:00,1.09,1.34,1.06,0.93,1.06
2026-07-18 20:00,1.11,1.24,0.98,0.83,1.17
2026-07-18 21:00,1.09,1.13,0.92,0.9,1.19
2026-07-18 22:00,1.09,1.16,0.95,0.83,1.21
2026-07-18 23:00,1.03,1.17,1.0,0.98,1.13
2026-07-19 00:00,0.96,1.09,0.85,1.0,1.13
2026-07-19 01:00,0.97,1.21,0.74,0.97,1.11
2026-07-19 02:00,0.94,1.09,0.93,0.87,1.2
2026-07-19 03:00,0.92,1.08,0.95,0.9,1.22
2026-07-19 04:00,0.92,1.16,0.93,0.94,1.2
2026-07-19 05:00,0.92,1.16,1.11,0.82,1.08
2026-07-19 06:00,0.89,1.23,1.13,0.78,1.16
2026-07-19 07:00,0.98,1.33,1.11,0.86,1.08
2026-07-19 08:00,0.93,1.29,1.08,0.88,1.03
2026-07-19 09:00,1.01,1.32,1.19,0.88,1.03
2026-07-19 10:00,1.0,1.25,1.02,0.81,1.1
2026-07-19 11:00,1.0,1.32,1.06,0.76,1.09
2026-07-19 12:00,0.95,1.28,0.97,0.8,1.16
2026-07-19 13:00,0.93,1.28,0.93,0.7,1.16
2026-07-19 14:00,0.96,1.27,1.08,0.86,1.2
2026-07-19 15:00,0.99,1.26,0.94,0.87,1.15
2026-07-19 16:00,1.01,1.17,1.01,0.87,1.18
2026-07-19 17:00,1.04,1.1,1.07,0.84,1.24
2026-07-19 18:00,1.05,1.18,1.14,0.93,1.21
2026-07-19 19:00,1.04,1.14,1.08,0.96,1.21
2026-07-19 20:00,1.05,1.05,1.06,0.91,1.1
2026-07-19 21:00,1.1,1.06,1.01,0.88,1.22
2026-07-19 22:00,1.1,1.03,1.01,0.78,1.34
2026-07-19 23:00,1.02,1.08,0.98,0.82,1.28
2026-07-20 00:00,1.08,1.07,0.95,0.93,1.2
2026-07-20 01:00,1.0,1.03,1.0,1.0,1.16
2026-07-20 02:00,0.96,1.04,0.97,1.09,1.17
2026-07-20 03:00,0.96,1.12,0.92,1.16,1.11
2026-07-20 04:00,1.0,1.08,0.99,1.11,1.05
2026-07-20 05:00,1.12,1.14,1.11,1.1,0.98
2026-07-20 06:00,1.08,1.21,0.99,1.01,1.07
2026-07-20 07:00,1.16,1.27,0.99,0.98,1.07
2026-07-20 08:00,1.13,1.09,0.93,0.89,1.22
2026-07-20 09:00,1.17,1.17,1.06,0.82,1.2
2026-07-20 10:00,1.08,1.18,1.13,0.82,1.09
2026-07-20 11:00,1.07,1.17,1.06,0.83,1.16
2026-07-20 12:00,1.08,1.1,1.01,0.85,1.05
2026-07-20 13:00,1.02,1.18,1.02,0.79,1.09
2026-07-20 14:00,1.03,1.29,0.97,0.88,1.13
2026-07-20 15:00,1.06,1.34,0.98,0.92,1.08
2026-07-20 16:00,0.96,1.36,1.12,0.93,1.15
2026-07-20 17:00,1.03,1.37,1.1,0.94,1.21
2026-07-20 18:00,0.97,1.26,1.02,1.06,1.21
2026-07-20 19:00,0.99,1.35,1.11,1.01,1.26
2026-07-20 20:00,0.95,1.24,1.07,0.96,1.25
2026-07-20 21:00,0.95,1.25,1.07,0.99,1.23
2026-07-20 22:00,0.9,1.26,0.9,0.86,1.3
2026-07-20 23:00,0.93,1.19,0.95,0.9,1.15
